OBJECTID,SciName,CommName_E,CommName_F,Population,SpeciesID,SiteID,SiteName,CHApproach,CHMethod,Region,ProvTerr,LandTenure,UTMZone,Easting,Northing,Latitude,Longitude,Area_ha,Comments,DateEdited,CHStatus,CHDetail,CHVariant,FedDept,Shape_Leng,Shape_Area
890,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,649990.9145,5538914.767,49.98368705,-120.9077432,79.74695646,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,7604.850919,797469.5646
891,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,659668.7945,5538937.065,49.98137529,-120.7728398,152.6362872,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,8459.33375,1526362.872
892,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,668579.7999,5540980.595,49.99728774,-120.6477554,7.670823488,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1162.501128,76708.23488
893,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,671571.3497,5540478.966,49.9919266,-120.6062755,21.09674117,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,3982.156051,210967.4117
894,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,661901.4245,5540799.56,49.99751187,-120.7409388,12.14624565,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1676.151586,121462.4565
895,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,650216.9256,5540809.154,50.00065701,-120.9038525,3.064288673,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,925.7062677,30642.88673
896,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,653254.4429,5540979.552,50.0014153,-120.8614295,2.835607809,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,901.0239274,28356.07809
897,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,660331.1256,5541178.637,50.0013431,-120.7626737,9.603366756,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1527.696012,96033.66756
898,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,643656.4171,5540775.236,50.0019694,-120.9953507,26.03495715,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2662.98714,260349.5715
899,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,657155.0141,5541512.276,50.00518752,-120.8068232,2.38060965,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,726.4092783,23806.0965
900,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,658982.8954,5541679.422,50.00620492,-120.7812652,0.109787096,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,196.5564705,1097.870959
901,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,642882.8378,5540985.919,50.00404909,-121.0060603,8.561672354,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1803.950888,85616.72354
902,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,659773.2183,5541553.793,50.00486451,-120.7702967,10.43253106,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1633.636606,104325.3106
903,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,657420.85,5541646.298,50.00632187,-120.8030613,3.127473696,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,699.7135269,31274.73696
904,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,659236.9086,5541743.328,50.00671145,-120.7776966,1.161372015,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,625.0491001,11613.72015
905,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,670694.3475,5542357.597,50.00906018,-120.6176655,4.84332495,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1222.223122,48433.2495
906,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,654216.7771,5541990.636,50.01025441,-120.8476048,1.977248067,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,694.7232866,19772.48067
907,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,670506.1441,5540942.275,49.99639557,-120.6209179,328.5283775,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,22292.37648,3285283.775
908,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,661564.9677,5541866.36,50.00719057,-120.745181,29.9379842,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,4723.257201,299379.842
909,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,659791.0768,5542140.153,50.01012947,-120.7698037,19.40316943,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2419.808395,194031.6943
910,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,652928.6123,5541990.046,50.0105811,-120.8655706,11.68544531,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1837.578313,116854.4531
911,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,641625.6964,5541945.028,50.01297027,-121.023239,0.64289075,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,350.4180513,6428.907496
912,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,658756.9141,5542570.824,50.01427646,-120.7840479,0.546193413,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,296.4229418,5461.934128
913,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,655260.1849,5542334.051,50.01306993,-120.8329142,5.070170353,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1380.795557,50701.70353
914,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,656785.3687,5542413.587,50.01338538,-120.8116099,12.07100463,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2321.778102,120710.0463
915,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,651351.4426,5541831.374,50.00955766,-120.8876299,26.16482033,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,5605.633787,261648.2033
916,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,660882.8609,5542408.533,50.01224767,-120.7544656,74.95533498,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,9793.278793,749553.3498
917,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,668773.4634,5543028.682,50.01563795,-120.6441556,2.976572494,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,981.9931685,29765.72494
918,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,663429.9766,5542883.396,50.01582205,-120.7187415,6.972039894,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1648.204624,69720.39894
919,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,665029.0978,5542893.069,50.01546818,-120.6964349,12.13821342,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1937.008777,121382.1342
920,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,663037.6349,5543038.216,50.0173209,-120.7241478,9.838523723,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1709.443343,98385.23723
921,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,670360.9935,5543214.735,50.01685806,-120.6219334,9.182945103,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2104.308462,91829.45103
922,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,653121.7524,5542980.368,50.01943228,-120.862482,2.799816758,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,730.9153549,27998.16758
923,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,654103.7026,5543022.022,50.01955344,-120.8487678,3.022607436,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1023.003167,30226.07436
924,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,668258.1227,5543480.264,50.01984183,-120.6511447,2.993049361,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,803.2242888,29930.49361
925,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,662177.2498,5543199.02,50.01900089,-120.73608,12.76559138,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2859.582115,127655.9138
926,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,652523.8363,5543196.005,50.02152378,-120.8707368,2.730664077,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1279.155483,27306.64077
927,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,653775.5953,5543222.159,50.021437,-120.8532645,12.92942018,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1519.481775,129294.2018
928,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,653379.1511,5543087.128,50.02032559,-120.8588488,8.215887772,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,2127.174563,82158.87772
929,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,663513.6641,5543710.303,50.0232304,-120.7172221,0.601130677,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,352.3462475,6011.306765
930,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,663200.3235,5543867.326,50.02472748,-120.7215261,0.354206517,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,258.7229516,3542.065174
931,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,669276.7378,5544114.791,50.02525535,-120.6366579,1.938640548,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,618.5964236,19386.40548
932,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,662430.1783,5543933.254,50.02553052,-120.7322414,26.84426311,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,3407.947872,268442.6311
933,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,662135.7671,5544265.723,50.02859863,-120.7362079,0.085040255,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,150.8630164,850.402553
934,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,669147.2521,5544318.518,50.0271229,-120.6383743,7.664046704,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,1136.129463,76640.46704
935,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,658382.8602,5543212.956,50.02014707,-120.789,296.7508924,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,20162.06699,2967508.924
936,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,662002.5334,5544212.653,50.02815795,-120.7380891,1.769405104,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,624.3386954,17694.05104
937,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,664187.1989,5538060.689,49.97227282,-120.7102407,2430.891033,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,94900.00315,24308910.33
938,Sphyrapicus thyroideus,Williamson's Sapsucker,Pic de Williamson,,869,869_1,Western,Landscape,"Observations, Habitat Features, Modelling, Critical Function Zone",,British Columbia/Columbie-Britannique,,10,654399.4422,5543441.917,50.02325072,-120.8444735,60.95282581,,1/27/2016,Final,Detailed Polygon,,Canadian Wildlife Service,7621.599231,609528.2581
